SubjNum,RT,acc,Cond,c.resp,TargStrength,qs
46,1.77,0,AA,2,1,>.3-<=.7
46,0.75,1,AA,2,1,<=.3
46,1.33,1,AA,1,1,<=.3
46,2.12,0,AA,2,1,>.3-<=.7
46,1.25,0,AA,2,1,<=.3
46,3.13,1,AA,1,1,<.7-1.0
46,1.63,1,AA,2,1,>.3-<=.7
46,1.69,0,AA,1,1,>.3-<=.7
46,0.71,1,AB,1,2,<=.3
46,1.49,0,AB,1,2,>.3-<=.7
46,1.61,0,AB,2,2,>.3-<=.7
46,3.55,0,AB,2,2,<.7-1.0
46,2.1,0,AB,2,2,<.7-1.0
46,0.9,1,AB,1,2,<=.3
46,1.35,0,AB,2,2,>.3-<=.7
46,2,0,AB,2,2,>.3-<=.7
46,4.49,0,AB,2,2,<.7-1.0
46,1.16,1,AB,1,2,>.3-<=.7
46,1.57,1,AB,2,2,>.3-<=.7
46,1.08,1,AB,1,2,<=.3
46,2.3,0,AB,1,2,<.7-1.0
46,0.77,0,AB,2,2,<=.3
46,2.61,0,AB,1,2,<.7-1.0
46,1.15,1,AB,1,2,<=.3
46,1.13,0,AB,2,2,<=.3
46,1.52,0,AB,1,2,>.3-<=.7
46,2.41,0,AB,2,2,<.7-1.0
46,1.2,0,AB,2,2,>.3-<=.7
46,1.68,1,AB,1,2,>.3-<=.7
46,1.45,1,AB,1,2,>.3-<=.7
46,0.87,1,AB,1,2,<=.3
46,2.04,1,AB,2,2,<.7-1.0
46,3.01,1,AA,2,2,<.7-1.0
46,2.8,1,AA,1,2,<.7-1.0
46,1.79,1,AA,1,2,>.3-<=.7
46,1.98,1,AA,2,2,>.3-<=.7
46,2.97,1,AA,1,2,<.7-1.0
46,4.83,1,AA,1,2,<.7-1.0
46,1.88,1,AA,1,2,>.3-<=.7
46,3.35,1,AA,2,2,<.7-1.0
46,1.62,0,AA,1,2,>.3-<=.7
46,1.2,1,AA,1,2,<=.3
46,0.81,0,AA,2,2,<=.3
46,2.31,1,AA,2,2,<.7-1.0
46,2.16,0,AA,2,2,>.3-<=.7
46,1.16,1,AA,2,2,<=.3
46,1.51,0,AA,2,2,<=.3
46,1.3,1,AA,1,2,<=.3
46,4.4,1,AA,2,2,<.7-1.0
46,1.79,1,AA,1,2,>.3-<=.7
46,1.82,1,AA,1,2,>.3-<=.7
46,1.59,1,AA,1,2,<=.3
46,1.87,1,AA,1,2,>.3-<=.7
46,2.22,1,AA,2,2,>.3-<=.7
46,1.71,1,AA,2,2,>.3-<=.7
46,1.27,1,AA,2,2,<=.3
47,2.25,0,AB,1,1,>.3-<=.7
47,3.29,1,AB,2,1,<.7-1.0
47,4.58,1,AB,1,1,<.7-1.0
47,1.17,1,AB,2,1,<=.3
47,1.44,0,AB,2,1,<=.3
47,4.22,1,AB,2,1,<.7-1.0
47,1.76,0,AB,1,1,<=.3
47,2.49,1,AB,1,1,>.3-<=.7
47,2,0,AB,2,1,>.3-<=.7
47,2.86,1,AB,1,1,>.3-<=.7
47,4.59,0,AB,1,1,<.7-1.0
47,1.74,1,AB,2,1,<=.3
47,2.91,1,AB,1,1,>.3-<=.7
47,4.09,1,AB,2,1,<.7-1.0
47,1.34,1,AB,1,1,<=.3
47,2.83,1,AB,2,1,>.3-<=.7
47,3.35,0,AB,2,1,<.7-1.0
47,2.16,0,AB,1,1,>.3-<=.7
47,2.93,1,AB,2,1,>.3-<=.7
47,5.07,1,AB,2,1,<.7-1.0
47,1.59,1,AB,1,1,<=.3
47,2.32,1,AB,1,1,>.3-<=.7
47,1.43,1,AB,1,1,<=.3
47,2.1,1,AA,2,1,<=.3
47,2.7,1,AA,1,1,>.3-<=.7
47,2.36,1,AA,1,1,>.3-<=.7
47,2.9,1,AA,2,1,>.3-<=.7
47,1.69,1,AA,1,1,<=.3
47,4.15,0,AA,1,1,<.7-1.0
47,2.85,0,AA,1,1,>.3-<=.7
47,4.79,0,AA,2,1,<.7-1.0
47,5.22,0,AA,2,1,<.7-1.0
47,2.2,0,AA,2,1,<=.3
47,1.64,1,AA,2,1,<=.3
47,1.14,1,AA,1,1,<=.3
47,4.16,1,AA,1,1,<.7-1.0
47,3.66,1,AA,1,1,<.7-1.0
47,3.04,1,AA,1,1,>.3-<=.7
47,2.44,1,AA,2,1,>.3-<=.7
47,2.11,1,AA,2,1,<=.3
47,3.07,0,AA,2,1,>.3-<=.7
47,3.63,0,AA,1,1,>.3-<=.7
47,3.36,1,AA,2,1,>.3-<=.7
47,4.08,1,AA,2,1,<.7-1.0
47,1.28,1,AA,1,1,<=.3
47,2.38,1,AA,2,1,>.3-<=.7
47,4.23,1,AA,1,1,<.7-1.0
47,2.03,1,AB,1,2,>.3-<=.7
47,1.43,1,AB,2,2,>.3-<=.7
47,3.25,1,AB,1,2,<.7-1.0
47,5.62,1,AB,2,2,<.7-1.0
47,1.34,1,AB,1,2,>.3-<=.7
47,3.48,1,AB,1,2,<.7-1.0
47,2.39,1,AB,1,2,<.7-1.0
47,2.83,1,AB,2,2,<.7-1.0
47,3.99,1,AB,1,2,<.7-1.0
47,1.08,1,AB,2,2,<=.3
47,0.88,1,AB,1,2,<=.3
47,1.39,1,AB,2,2,>.3-<=.7
47,1.82,1,AB,1,2,>.3-<=.7
47,2.21,0,AB,1,2,>.3-<=.7
47,1.41,1,AB,2,2,>.3-<=.7
47,3.28,1,AB,1,2,<.7-1.0
47,1.83,1,AB,1,2,>.3-<=.7
47,0.89,1,AB,2,2,<=.3
47,1.1,1,AB,2,2,<=.3
47,1.19,1,AB,2,2,<=.3
47,0.96,1,AB,2,2,<=.3
47,1.17,1,AB,1,2,<=.3
47,1.71,1,AB,2,2,>.3-<=.7
47,2.32,0,AB,2,2,>.3-<=.7
47,2.89,0,AA,2,2,>.3-<=.7
47,3.98,1,AA,1,2,<.7-1.0
47,3.25,1,AA,2,2,>.3-<=.7
47,3,1,AA,2,2,>.3-<=.7
47,1.94,1,AA,1,2,<=.3
47,3.47,0,AA,1,2,>.3-<=.7
47,1.96,1,AA,2,2,<=.3
47,4.07,0,AA,1,2,<.7-1.0
47,5.03,1,AA,2,2,<.7-1.0
47,4.36,1,AA,1,2,<.7-1.0
47,1.07,1,AA,1,2,<=.3
47,5.43,0,AA,1,2,<.7-1.0
47,2.28,1,AA,1,2,>.3-<=.7
47,1.49,1,AA,1,2,<=.3
47,3.81,0,AA,1,2,>.3-<=.7
47,3.09,1,AA,2,2,>.3-<=.7
47,1.52,1,AA,2,2,<=.3
47,2.83,0,AA,2,2,>.3-<=.7
47,2.09,1,AA,2,2,<=.3
47,1.32,1,AA,1,2,<=.3
47,2.66,1,AA,2,2,>.3-<=.7
47,4.1,0,AA,2,2,<.7-1.0
47,3.16,1,AA,1,2,>.3-<=.7
47,3.91,1,AA,2,2,<.7-1.0
48,2.28,0,AB,1,1,<=.3
48,2.78,1,AB,2,1,>.3-<=.7
48,2.73,1,AB,1,1,>.3-<=.7
48,2.63,1,AB,2,1,<=.3
48,3.44,1,AB,2,1,>.3-<=.7
48,4.52,1,AB,1,1,<.7-1.0
48,2.51,0,AB,2,1,<=.3
48,2.63,1,AB,1,1,<=.3
48,3.9,1,AB,2,1,<.7-1.0
48,2.87,0,AB,1,1,>.3-<=.7
48,5.34,0,AB,2,1,<.7-1.0
48,1.34,0,AB,1,1,<=.3
48,1.67,1,AB,1,1,<=.3
48,2.82,1,AB,1,1,>.3-<=.7
48,3.22,0,AB,2,1,>.3-<=.7
48,3.66,0,AB,1,1,<.7-1.0
48,4.2,0,AB,1,1,<.7-1.0
48,2.33,0,AB,2,1,<=.3
48,1.63,1,AB,2,1,<=.3
48,3.35,1,AB,1,1,>.3-<=.7
48,5.61,1,AB,2,1,<.7-1.0
48,4.29,0,AB,2,1,<.7-1.0
48,2.78,1,AB,2,1,>.3-<=.7
48,2.39,1,AA,2,1,<=.3
48,3.27,1,AA,1,1,>.3-<=.7
48,3.23,1,AA,2,1,>.3-<=.7
48,2.8,1,AA,1,1,>.3-<=.7
48,2.93,1,AA,1,1,>.3-<=.7
48,3.55,1,AA,2,1,<.7-1.0
48,2.81,1,AA,1,1,>.3-<=.7
48,4.38,1,AA,2,1,<.7-1.0
48,3.07,0,AA,1,1,>.3-<=.7
48,1.65,1,AA,2,1,<=.3
48,2.33,1,AA,1,1,<=.3
48,3.26,0,AA,1,1,>.3-<=.7
48,1.17,1,AA,1,1,<=.3
48,1.86,0,AA,2,1,<=.3
48,3.54,1,AA,2,1,<.7-1.0
48,2.31,1,AA,1,1,<=.3
48,3.84,0,AA,2,1,<.7-1.0
48,3.3,1,AA,1,1,>.3-<=.7
48,3.74,1,AA,2,1,<.7-1.0
48,3.06,0,AA,2,1,>.3-<=.7
48,4.41,0,AA,1,1,<.7-1.0
48,4.82,1,AA,2,1,<.7-1.0
48,1.77,1,AA,2,1,<=.3
48,2.04,1,AB,2,2,>.3-<=.7
48,3.9,1,AB,1,2,<.7-1.0
48,2.5,0,AB,1,2,>.3-<=.7
48,2.72,0,AB,1,2,>.3-<=.7
48,3.87,1,AB,1,2,<.7-1.0
48,2.68,0,AB,2,2,>.3-<=.7
48,1.81,1,AB,1,2,<=.3
48,1.77,0,AB,1,2,<=.3
48,2.24,1,AB,2,2,>.3-<=.7
48,3.06,1,AB,2,2,>.3-<=.7
48,1.82,0,AB,2,2,>.3-<=.7
48,2.49,0,AB,1,2,>.3-<=.7
48,4.06,0,AB,2,2,<.7-1.0
48,4.36,1,AB,1,2,<.7-1.0
48,4.81,1,AB,1,2,<.7-1.0
48,1.24,1,AB,1,2,<=.3
48,1.76,1,AB,1,2,<=.3
48,1.13,1,AB,2,2,<=.3
48,3.47,1,AB,2,2,>.3-<=.7
48,4.01,1,AB,1,2,<.7-1.0
48,1.72,1,AB,2,2,<=.3
48,1.94,1,AB,2,2,>.3-<=.7
48,5.7,0,AB,2,2,<.7-1.0
48,0.78,1,AB,2,2,<=.3
48,4.05,1,AA,2,2,<.7-1.0
48,3.47,1,AA,2,2,<.7-1.0
48,2.9,1,AA,2,2,>.3-<=.7
48,3.12,1,AA,2,2,>.3-<=.7
48,2.66,1,AA,2,2,>.3-<=.7
48,2.62,1,AA,1,2,>.3-<=.7
48,3.66,1,AA,1,2,<.7-1.0
48,3.4,0,AA,2,2,<.7-1.0
48,4.07,0,AA,1,2,<.7-1.0
48,2.17,0,AA,2,2,<=.3
48,3.18,0,AA,2,2,>.3-<=.7
48,2.59,0,AA,2,2,>.3-<=.7
48,1.41,1,AA,1,2,<=.3
48,2.81,0,AA,1,2,>.3-<=.7
48,1.58,0,AA,2,2,<=.3
48,1.3,1,AA,1,2,<=.3
48,4.73,1,AA,1,2,<.7-1.0
48,1.27,1,AA,1,2,<=.3
48,2.76,1,AA,1,2,>.3-<=.7
48,1.43,1,AA,2,2,<=.3
48,1.32,1,AA,1,2,<=.3
48,2.77,0,AA,2,2,>.3-<=.7
48,3.93,1,AA,1,2,<.7-1.0
48,2.21,1,AA,1,2,>.3-<=.7
49,3.41,1,AB,1,1,<.7-1.0
49,2.06,0,AB,2,1,>.3-<=.7
49,4.44,0,AB,1,1,<.7-1.0
49,3.42,0,AB,1,1,<.7-1.0
49,2.42,1,AB,2,1,>.3-<=.7
49,1.24,1,AB,2,1,<=.3
49,1.93,1,AB,1,1,>.3-<=.7
49,2.81,1,AB,1,1,>.3-<=.7
49,3.56,0,AB,2,1,<.7-1.0
49,2.66,1,AB,1,1,>.3-<=.7
49,2.04,1,AB,1,1,>.3-<=.7
49,3.76,1,AB,1,1,<.7-1.0
49,1.96,1,AB,2,1,>.3-<=.7
49,3.36,1,AB,1,1,<.7-1.0
49,1.43,1,AB,2,1,<=.3
49,3.73,1,AB,2,1,<.7-1.0
49,2.73,1,AB,2,1,>.3-<=.7
49,1.73,1,AB,2,1,<=.3
49,2.39,0,AB,2,1,>.3-<=.7
49,1.17,1,AB,2,1,<=.3
49,1.81,1,AB,1,1,<=.3
49,1.54,1,AB,1,1,<=.3
49,1.31,0,AB,1,1,<=.3
49,2.79,0,AA,2,1,>.3-<=.7
49,2.47,0,AA,1,1,>.3-<=.7
49,3.69,0,AA,1,1,<.7-1.0
49,2.16,1,AA,1,1,>.3-<=.7
49,3.66,0,AA,2,1,<.7-1.0
49,3,1,AA,2,1,<.7-1.0
49,3.49,1,AA,2,1,<.7-1.0
49,2.08,1,AA,1,1,>.3-<=.7
49,3.61,1,AA,2,1,<.7-1.0
49,1.81,1,AA,2,1,<=.3
49,1.12,1,AA,1,1,<=.3
49,2.03,1,AA,1,1,>.3-<=.7
49,2.1,1,AA,2,1,>.3-<=.7
49,3.87,1,AA,2,1,<.7-1.0
49,1.88,1,AA,1,1,<=.3
49,4.14,0,AA,1,1,<.7-1.0
49,1.9,1,AA,2,1,<=.3
49,1.98,1,AA,2,1,<=.3
49,2.06,1,AA,1,1,>.3-<=.7
49,1.43,1,AA,1,1,<=.3
49,2.6,1,AA,1,1,>.3-<=.7
49,1.26,1,AA,2,1,<=.3
49,2.14,1,AA,1,1,>.3-<=.7
49,2.02,1,AB,1,2,>.3-<=.7
49,1.2,1,AB,1,2,<=.3
49,1.78,1,AB,2,2,>.3-<=.7
49,1.27,1,AB,1,2,<=.3
49,1.54,1,AB,1,2,<=.3
49,1.99,1,AB,2,2,>.3-<=.7
49,1.83,1,AB,2,2,>.3-<=.7
49,3.05,1,AB,1,2,<.7-1.0
49,1.92,1,AB,2,2,>.3-<=.7
49,1.19,1,AB,1,2,<=.3
49,4.3,1,AB,2,2,<.7-1.0
49,2.57,1,AB,1,2,<.7-1.0
49,2.62,1,AB,1,2,<.7-1.0
49,2,1,AB,2,2,>.3-<=.7
49,2.78,1,AB,1,2,<.7-1.0
49,1.56,1,AB,2,2,<=.3
49,1.63,1,AB,2,2,>.3-<=.7
49,2.03,1,AB,2,2,>.3-<=.7
49,1.25,1,AB,1,2,<=.3
49,2.08,1,AB,2,2,<.7-1.0
49,1.62,1,AB,1,2,>.3-<=.7
49,1.35,1,AB,1,2,<=.3
49,3.5,1,AB,2,2,<.7-1.0
49,1.62,0,AB,2,2,>.3-<=.7
49,4.16,1,AA,1,2,<.7-1.0
49,2.89,1,AA,2,2,<.7-1.0
49,1.27,1,AA,2,2,<=.3
49,4.53,1,AA,2,2,<.7-1.0
49,2.88,1,AA,1,2,>.3-<=.7
49,1.56,1,AA,1,2,>.3-<=.7
49,4.27,1,AA,1,2,<.7-1.0
49,1.43,1,AA,1,2,<=.3
49,2.08,1,AA,2,2,>.3-<=.7
49,1.55,1,AA,2,2,>.3-<=.7
49,1.19,1,AA,2,2,<=.3
49,4.43,1,AA,2,2,<.7-1.0
49,1.31,1,AA,2,2,<=.3
49,1.28,1,AA,1,2,<=.3
49,1.4,1,AA,2,2,<=.3
49,3.4,1,AA,1,2,<.7-1.0
49,1.59,1,AA,2,2,>.3-<=.7
49,1.41,1,AA,1,2,<=.3
49,2.72,1,AA,2,2,>.3-<=.7
49,2.05,1,AA,1,2,>.3-<=.7
49,2.31,1,AA,1,2,>.3-<=.7
49,1.77,1,AA,2,2,>.3-<=.7
49,3.57,1,AA,1,2,<.7-1.0
49,1.73,1,AA,1,2,>.3-<=.7
5,2.41,1,AB,2,1,>.3-<=.7
5,2.72,1,AB,1,1,>.3-<=.7
5,2.89,1,AB,2,1,<.7-1.0
5,2.56,1,AB,2,1,>.3-<=.7
5,2.07,0,AB,1,1,>.3-<=.7
5,2.76,1,AB,1,1,>.3-<=.7
5,1.93,0,AB,2,1,<=.3
5,3.42,0,AB,2,1,<.7-1.0
5,2.41,1,AB,1,1,>.3-<=.7
5,2.56,1,AB,2,1,>.3-<=.7
5,3.26,1,AB,2,1,<.7-1.0
5,1.47,1,AB,1,1,<=.3
5,2.03,1,AB,1,1,<=.3
5,1.37,1,AB,1,1,<=.3
5,2.78,1,AB,1,1,<.7-1.0
5,2.83,1,AB,2,1,<.7-1.0
5,3.93,1,AB,2,1,<.7-1.0
5,1.59,0,AB,1,1,<=.3
5,1.59,0,AB,2,1,<=.3
5,1.99,0,AB,2,1,<=.3
5,2.57,1,AB,1,1,>.3-<=.7
5,2.61,1,AB,1,1,>.3-<=.7
5,3.44,1,AB,1,1,<.7-1.0
5,2.04,1,AB,2,1,>.3-<=.7
5,3.29,1,AA,2,1,<.7-1.0
5,2.35,1,AA,2,1,>.3-<=.7
5,2.37,0,AA,1,1,>.3-<=.7
5,2.86,1,AA,2,1,>.3-<=.7
5,3.38,0,AA,2,1,<.7-1.0
5,3.94,1,AA,1,1,<.7-1.0
5,1.88,1,AA,1,1,<=.3
5,3.11,1,AA,1,1,<.7-1.0
5,2.09,0,AA,2,1,<=.3
5,2.36,0,AA,1,1,>.3-<=.7
5,1.64,0,AA,2,1,<=.3
5,4.83,1,AA,2,1,<.7-1.0
5,2.88,1,AA,1,1,>.3-<=.7
5,2.84,1,AA,1,1,>.3-<=.7
5,1.7,1,AA,1,1,<=.3
5,1.49,1,AA,2,1,<=.3
5,2.53,1,AA,1,1,>.3-<=.7
5,4.19,1,AA,1,1,<.7-1.0
5,2.47,1,AA,1,1,>.3-<=.7
5,2.53,1,AA,1,1,>.3-<=.7
5,1.48,1,AA,2,1,<=.3
5,2.11,1,AA,2,1,>.3-<=.7
5,3.91,0,AA,2,1,<.7-1.0
5,2.02,1,AA,2,1,<=.3
5,2.54,1,AB,2,2,>.3-<=.7
5,3.42,0,AB,2,2,<.7-1.0
5,3.54,1,AB,2,2,<.7-1.0
5,2.54,1,AB,2,2,>.3-<=.7
5,1.37,1,AB,1,2,<=.3
5,3.85,1,AB,2,2,<.7-1.0
5,2.69,1,AB,2,2,>.3-<=.7
5,2.44,1,AB,1,2,>.3-<=.7
5,2.44,1,AB,1,2,>.3-<=.7
5,3,1,AB,1,2,<.7-1.0
5,2.47,1,AB,2,2,>.3-<=.7
5,0.96,1,AB,1,2,<=.3
5,4.24,1,AB,1,2,<.7-1.0
5,1.82,1,AB,2,2,<=.3
5,2.83,1,AB,1,2,>.3-<=.7
5,2.81,0,AB,1,2,>.3-<=.7
5,1.09,1,AB,2,2,<=.3
5,3.99,1,AB,2,2,<.7-1.0
5,1.13,0,AB,1,2,<=.3
5,1.48,1,AB,1,2,<=.3
5,1.16,0,AB,1,2,<=.3
5,4.01,0,AB,2,2,<.7-1.0
5,2.54,1,AB,1,2,>.3-<=.7
5,2.1,1,AA,1,2,>.3-<=.7
5,1.55,1,AA,2,2,<=.3
5,2.64,0,AA,1,2,>.3-<=.7
5,1.98,1,AA,1,2,>.3-<=.7
5,1.21,1,AA,1,2,<=.3
5,3.19,1,AA,2,2,<.7-1.0
5,1.84,1,AA,2,2,>.3-<=.7
5,1.62,1,AA,2,2,>.3-<=.7
5,2.56,0,AA,2,2,>.3-<=.7
5,3.5,0,AA,1,2,<.7-1.0
5,3.09,0,AA,2,2,<.7-1.0
5,2.03,1,AA,1,2,>.3-<=.7
5,1.44,1,AA,2,2,<=.3
5,3.81,1,AA,2,2,<.7-1.0
5,1.2,1,AA,1,2,<=.3
5,1.17,1,AA,2,2,<=.3
5,5.42,1,AA,1,2,<.7-1.0
5,1.64,1,AA,1,2,>.3-<=.7
5,1.85,1,AA,1,2,>.3-<=.7
5,1.32,1,AA,2,2,<=.3
5,4.99,1,AA,1,2,<.7-1.0
5,2.41,1,AA,1,2,>.3-<=.7
5,1.04,1,AA,2,2,<=.3
5,3.91,0,AA,2,2,<.7-1.0
50,3.22,1,AB,1,1,>.3-<=.7
50,1.57,1,AB,2,1,<=.3
50,5.13,0,AB,2,1,<.7-1.0
50,4.82,1,AB,1,1,<.7-1.0
50,2.13,0,AB,2,1,<=.3
50,4.73,1,AB,1,1,<.7-1.0
50,2.96,1,AB,1,1,>.3-<=.7
50,2.4,1,AB,1,1,<=.3
50,3.23,1,AB,2,1,>.3-<=.7
50,2.48,1,AB,2,1,>.3-<=.7
50,2.72,1,AB,2,1,>.3-<=.7
50,2.36,1,AB,1,1,<=.3
50,3.71,0,AB,1,1,<.7-1.0
50,5.32,1,AB,2,1,<.7-1.0
50,2.19,1,AB,1,1,<=.3
50,3.03,1,AB,1,1,>.3-<=.7
50,2.16,1,AB,2,1,<=.3
50,3.97,0,AB,2,1,<.7-1.0
50,2.94,0,AB,1,1,>.3-<=.7
50,3.31,1,AB,2,1,>.3-<=.7
50,3.46,0,AB,2,1,>.3-<=.7
50,3.7,0,AB,1,1,<.7-1.0
50,1.74,0,AB,2,1,<=.3
50,2.77,1,AB,1,1,>.3-<=.7
50,3.21,1,AA,1,1,>.3-<=.7
50,4.52,0,AA,2,1,<.7-1.0
50,3.73,1,AA,1,1,>.3-<=.7
50,4.73,0,AA,1,1,<.7-1.0
50,2.18,1,AA,1,1,<=.3
50,1.97,1,AA,2,1,<=.3
50,4.63,1,AA,1,1,<.7-1.0
50,2.2,1,AA,2,1,<=.3
50,4.29,1,AA,2,1,>.3-<=.7
50,4.3,0,AA,2,1,>.3-<=.7
50,4.44,0,AA,1,1,<.7-1.0
50,3.56,1,AA,1,1,>.3-<=.7
50,2.05,1,AA,2,1,<=.3
50,4,0,AA,2,1,>.3-<=.7
50,2.4,1,AA,1,1,<=.3
50,4.13,1,AA,1,1,>.3-<=.7
50,4.25,1,AA,2,1,>.3-<=.7
50,4.66,0,AA,2,1,<.7-1.0
50,4.3,1,AA,1,1,>.3-<=.7
50,2.58,1,AA,1,1,<=.3
50,3.08,1,AA,2,1,>.3-<=.7
50,3.99,0,AA,2,1,>.3-<=.7
50,1.83,1,AA,2,1,<=.3
50,4.63,1,AA,1,1,<.7-1.0
50,3.42,1,AB,2,2,<.7-1.0
50,4.43,0,AB,1,2,<.7-1.0
50,3.48,1,AB,2,2,<.7-1.0
50,5.17,1,AB,1,2,<.7-1.0
50,2.98,1,AB,1,2,>.3-<=.7
50,3.28,1,AB,2,2,>.3-<=.7
50,2.9,1,AB,1,2,>.3-<=.7
50,4.41,0,AB,1,2,<.7-1.0
50,2.02,1,AB,1,2,<=.3
50,2.12,1,AB,1,2,<=.3
50,2.84,1,AB,2,2,>.3-<=.7
50,2.68,1,AB,2,2,>.3-<=.7
50,2.12,1,AB,1,2,<=.3
50,2.26,1,AB,1,2,<=.3
50,1.53,0,AB,2,2,<=.3
50,3.35,1,AB,2,2,>.3-<=.7
50,2.02,1,AB,2,2,<=.3
50,3.84,1,AB,2,2,<.7-1.0
50,2.52,1,AB,1,2,<=.3
50,3.92,0,AB,2,2,<.7-1.0
50,2.89,1,AB,1,2,>.3-<=.7
50,3.12,1,AB,2,2,>.3-<=.7
50,2.73,1,AB,2,2,>.3-<=.7
50,2.33,1,AA,2,2,>.3-<=.7
50,4.69,1,AA,2,2,<.7-1.0
50,4.76,1,AA,2,2,<.7-1.0
50,1.95,1,AA,2,2,<=.3
50,3.79,1,AA,2,2,>.3-<=.7
50,2.53,1,AA,1,2,>.3-<=.7
50,3.75,1,AA,1,2,>.3-<=.7
50,5.68,1,AA,1,2,<.7-1.0
50,5.28,0,AA,2,2,<.7-1.0
50,3.93,0,AA,2,2,<.7-1.0
50,2.6,1,AA,1,2,>.3-<=.7
50,1.97,1,AA,1,2,<=.3
50,3.69,1,AA,1,2,>.3-<=.7
50,5.5,0,AA,2,2,<.7-1.0
50,2.14,1,AA,2,2,<=.3
50,3.61,1,AA,1,2,>.3-<=.7
50,4.61,0,AA,1,2,<.7-1.0
50,1.53,1,AA,2,2,<=.3
50,1.46,1,AA,2,2,<=.3
50,1.62,1,AA,1,2,<=.3
50,3.88,1,AA,1,2,>.3-<=.7
50,1.75,1,AA,1,2,<=.3
50,3.19,1,AA,1,2,>.3-<=.7
50,2.83,1,AA,2,2,>.3-<=.7
51,2.6,1,AB,2,1,>.3-<=.7
51,2.53,1,AB,1,1,>.3-<=.7
51,3.23,1,AB,2,1,<.7-1.0
51,3.06,0,AB,2,1,<.7-1.0
51,1.64,1,AB,1,1,<=.3
51,1.38,0,AB,2,1,<=.3
51,1.8,1,AB,1,1,<=.3
51,2.03,1,AB,2,1,<=.3
51,1.83,1,AB,1,1,<=.3
51,3.28,1,AB,1,1,<.7-1.0
51,1.78,1,AB,1,1,<=.3
51,2.05,1,AB,2,1,>.3-<=.7
51,2,1,AB,1,1,<=.3
51,2.65,1,AB,1,1,>.3-<=.7
51,3.02,0,AB,1,1,>.3-<=.7
51,2.62,1,AB,1,1,>.3-<=.7
51,3.19,0,AB,1,1,<.7-1.0
51,3.06,0,AB,2,1,<.7-1.0
51,2.87,1,AB,2,1,>.3-<=.7
51,3.15,1,AB,2,1,<.7-1.0
51,2.94,1,AB,2,1,>.3-<=.7
51,3.46,1,AB,2,1,<.7-1.0
51,2.63,0,AB,2,1,>.3-<=.7
51,2.46,1,AB,1,1,>.3-<=.7
51,2.35,1,AA,1,1,<=.3
51,2.22,0,AA,1,1,<=.3
51,2.66,0,AA,2,1,>.3-<=.7
51,2.89,1,AA,1,1,>.3-<=.7
51,2.64,1,AA,1,1,>.3-<=.7
51,3.2,0,AA,2,1,>.3-<=.7
51,2.71,1,AA,2,1,>.3-<=.7
51,2.75,0,AA,2,1,>.3-<=.7
51,1.87,1,AA,2,1,<=.3
51,2.09,1,AA,1,1,<=.3
51,2.57,1,AA,1,1,<=.3
51,3.39,0,AA,2,1,<.7-1.0
51,2.64,1,AA,1,1,>.3-<=.7
51,4.46,1,AA,2,1,<.7-1.0
51,3.5,0,AA,2,1,<.7-1.0
51,2.67,1,AA,2,1,>.3-<=.7
51,3.34,0,AA,2,1,<.7-1.0
51,2.58,1,AA,1,1,>.3-<=.7
51,3.17,0,AA,2,1,>.3-<=.7
51,2.32,1,AA,1,1,<=.3
51,3.22,1,AA,1,1,<.7-1.0
51,2.1,1,AA,1,1,<=.3
51,4.29,1,AA,1,1,<.7-1.0
51,3.84,1,AA,2,1,<.7-1.0
51,1.44,1,AB,1,2,<=.3
51,1.68,1,AB,2,2,>.3-<=.7
51,1.78,1,AB,2,2,>.3-<=.7
51,2.08,1,AB,2,2,>.3-<=.7
51,2.08,1,AB,2,2,>.3-<=.7
51,1.69,1,AB,2,2,>.3-<=.7
51,2.4,1,AB,2,2,<.7-1.0
51,1.52,1,AB,1,2,<=.3
51,1.58,1,AB,2,2,<=.3
51,2.37,1,AB,1,2,>.3-<=.7
51,3.47,1,AB,1,2,<.7-1.0
51,1.6,1,AB,1,2,<=.3
51,1.63,1,AB,2,2,<=.3
51,2.81,1,AB,2,2,<.7-1.0
51,2.43,1,AB,1,2,<.7-1.0
51,2.35,1,AB,1,2,>.3-<=.7
51,2.39,1,AB,1,2,>.3-<=.7
51,2.36,1,AB,2,2,>.3-<=.7
51,1.18,1,AB,2,2,<=.3
51,3.3,1,AB,1,2,<.7-1.0
51,1.37,1,AB,1,2,<=.3
51,2.67,1,AB,1,2,<.7-1.0
51,3.53,1,AB,1,2,<.7-1.0
51,3.98,1,AA,2,2,<.7-1.0
51,1.52,1,AA,1,2,<=.3
51,1.98,1,AA,1,2,>.3-<=.7
51,1.15,1,AA,2,2,<=.3
51,1.59,1,AA,2,2,<=.3
51,2.42,1,AA,1,2,>.3-<=.7
51,1.31,1,AA,2,2,<=.3
51,3.45,1,AA,2,2,<.7-1.0
51,1.97,1,AA,2,2,>.3-<=.7
51,3.06,1,AA,2,2,>.3-<=.7
51,2.34,1,AA,1,2,>.3-<=.7
51,4.42,1,AA,2,2,<.7-1.0
51,4.29,1,AA,1,2,<.7-1.0
51,2,1,AA,2,2,>.3-<=.7
51,2.12,1,AA,1,2,>.3-<=.7
51,3.88,1,AA,1,2,<.7-1.0
51,1.94,1,AA,2,2,>.3-<=.7
51,3.27,1,AA,2,2,>.3-<=.7
51,2.33,1,AA,1,2,>.3-<=.7
51,1.88,1,AA,1,2,<=.3
51,1.13,1,AA,1,2,<=.3
